
> sevenboard@0.1.0 dev:web
> npm run dev -w apps/web


> @sevenboard/web@0.1.0 dev
> next dev

▲ Next.js 16.2.2 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.6.39:3000
- Environments: .env.local
✓ Ready in 3.5s

 GET /select-org 200 in 227ms (next.js: 7ms, application-code: 220ms)
 GET /select-org 200 in 190ms (next.js: 10ms, application-code: 180ms)
 GET /select-org 200 in 227ms (next.js: 45ms, application-code: 182ms)
 GET /select-org 200 in 191ms (next.js: 14ms, application-code: 176ms)
 GET /select-org 200 in 262ms (next.js: 6ms, application-code: 256ms)
 GET /select-org 200 in 250ms (next.js: 8ms, application-code: 241ms)
 GET /select-org 200 in 254ms (next.js: 47ms, application-code: 208ms)
 GET /select-org 200 in 177ms (next.js: 12ms, application-code: 166ms)
 GET /select-org 200 in 177ms (next.js: 8ms, application-code: 169ms)
 GET /select-org 200 in 217ms (next.js: 41ms, application-code: 177ms)
 GET /select-org 200 in 305ms (next.js: 6ms, application-code: 299ms)
 GET /select-org 200 in 265ms (next.js: 8ms, application-code: 258ms)
 GET /select-org 200 in 287ms (next.js: 9ms, application-code: 277ms)
 GET /select-org 200 in 244ms (next.js: 9ms, application-code: 235ms)
 GET /select-org 200 in 320ms (next.js: 7ms, application-code: 313ms)
 GET /select-org 200 in 321ms (next.js: 40ms, application-code: 280ms)
 GET /select-org 200 in 197ms (next.js: 13ms, application-code: 184ms)
 GET /select-org 200 in 128ms (next.js: 9ms, application-code: 119ms)
 GET /select-org 200 in 69ms (next.js: 11ms, application-code: 58ms)
✓ Compiled in 150ms
✓ Compiled in 149ms
✓ Compiled in 674ms
 GET /alerts 200 in 1079ms (next.js: 705ms, application-code: 374ms)
 GET / 200 in 1083ms (next.js: 511ms, application-code: 572ms)
 GET /select-org 200 in 1091ms (next.js: 297ms, application-code: 794ms)
 GET / 200 in 312ms (next.js: 77ms, application-code: 235ms)
 GET /alerts 200 in 389ms (next.js: 147ms, application-code: 242ms)
 GET /select-org 200 in 394ms (next.js: 8ms, application-code: 386ms)
 GET /select-org 200 in 248ms (next.js: 42ms, application-code: 206ms)
 GET /select-org 200 in 251ms (next.js: 8ms, application-code: 243ms)
 GET /select-org 200 in 178ms (next.js: 12ms, application-code: 167ms)
 GET /select-org 200 in 178ms (next.js: 7ms, application-code: 171ms)
 GET /select-org 200 in 217ms (next.js: 39ms, application-code: 178ms)
 GET /select-org 200 in 221ms (next.js: 45ms, application-code: 176ms)
 GET /select-org 200 in 258ms (next.js: 7ms, application-code: 252ms)
 GET /select-org 200 in 260ms (next.js: 49ms, application-code: 211ms)
 GET /select-org 200 in 218ms (next.js: 46ms, application-code: 172ms)
 GET /select-org 200 in 130ms (next.js: 7ms, application-code: 123ms)
 GET /select-org 200 in 182ms (next.js: 7ms, application-code: 175ms)
 GET /select-org 200 in 243ms (next.js: 40ms, application-code: 203ms)
 GET / 200 in 297ms (next.js: 7ms, application-code: 290ms)
 GET / 200 in 296ms (next.js: 43ms, application-code: 253ms)
 GET / 200 in 221ms (next.js: 20ms, application-code: 201ms)
 GET / 200 in 209ms (next.js: 66ms, application-code: 143ms)
 GET / 200 in 198ms (next.js: 7ms, application-code: 192ms)
 GET / 200 in 268ms (next.js: 40ms, application-code: 229ms)
 GET / 200 in 259ms (next.js: 15ms, application-code: 244ms)
 GET / 200 in 261ms (next.js: 54ms, application-code: 207ms)
 GET / 200 in 171ms (next.js: 8ms, application-code: 162ms)
 GET / 200 in 170ms (next.js: 39ms, application-code: 131ms)
 GET / 200 in 171ms (next.js: 5ms, application-code: 166ms)
 GET / 200 in 215ms (next.js: 11ms, application-code: 204ms)
 GET / 200 in 232ms (next.js: 40ms, application-code: 192ms)
 GET / 200 in 235ms (next.js: 10ms, application-code: 226ms)
 GET / 200 in 166ms (next.js: 9ms, application-code: 158ms)
 GET / 200 in 167ms (next.js: 40ms, application-code: 127ms)
 GET / 200 in 161ms (next.js: 6ms, application-code: 155ms)
 GET / 200 in 201ms (next.js: 6ms, application-code: 195ms)
 GET / 200 in 231ms (next.js: 8ms, application-code: 223ms)
 GET / 200 in 196ms (next.js: 8ms, application-code: 188ms)
 GET / 200 in 161ms (next.js: 7ms, application-code: 154ms)
 GET / 200 in 162ms (next.js: 44ms, application-code: 117ms)
 GET / 200 in 177ms (next.js: 6ms, application-code: 171ms)
 GET / 200 in 228ms (next.js: 6ms, application-code: 222ms)
 GET / 200 in 258ms (next.js: 8ms, application-code: 249ms)
 GET / 200 in 223ms (next.js: 9ms, application-code: 214ms)
 GET / 200 in 171ms (next.js: 10ms, application-code: 161ms)
 GET / 200 in 172ms (next.js: 54ms, application-code: 118ms)
 GET / 200 in 185ms (next.js: 6ms, application-code: 179ms)
 GET / 200 in 221ms (next.js: 4ms, application-code: 216ms)
 GET / 200 in 265ms (next.js: 10ms, application-code: 255ms)
 GET / 200 in 214ms (next.js: 16ms, application-code: 198ms)
 GET / 200 in 170ms (next.js: 9ms, application-code: 162ms)
 GET / 200 in 171ms (next.js: 41ms, application-code: 130ms)
 GET / 200 in 168ms (next.js: 6ms, application-code: 162ms)
 GET / 200 in 200ms (next.js: 7ms, application-code: 193ms)
 GET / 200 in 233ms (next.js: 10ms, application-code: 223ms)
 GET / 200 in 197ms (next.js: 7ms, application-code: 190ms)
 GET / 200 in 198ms (next.js: 39ms, application-code: 159ms)
 GET / 200 in 167ms (next.js: 38ms, application-code: 129ms)
 GET / 200 in 173ms (next.js: 6ms, application-code: 167ms)
 GET / 200 in 220ms (next.js: 7ms, application-code: 213ms)
 GET / 200 in 271ms (next.js: 10ms, application-code: 261ms)
 GET / 200 in 234ms (next.js: 6ms, application-code: 228ms)
 GET / 200 in 200ms (next.js: 42ms, application-code: 158ms)
 GET / 200 in 236ms (next.js: 40ms, application-code: 196ms)
 GET / 200 in 152ms (next.js: 8ms, application-code: 144ms)
 GET / 200 in 245ms (next.js: 7ms, application-code: 238ms)
 GET / 200 in 203ms (next.js: 10ms, application-code: 193ms)
 GET / 200 in 201ms (next.js: 8ms, application-code: 192ms)
 GET / 200 in 204ms (next.js: 36ms, application-code: 168ms)
 GET / 200 in 205ms (next.js: 68ms, application-code: 138ms)
 GET / 200 in 143ms (next.js: 9ms, application-code: 134ms)
 GET / 200 in 247ms (next.js: 8ms, application-code: 239ms)
 GET / 200 in 210ms (next.js: 13ms, application-code: 197ms)
 GET / 200 in 212ms (next.js: 10ms, application-code: 203ms)
 GET / 200 in 243ms (next.js: 40ms, application-code: 204ms)
 GET / 200 in 245ms (next.js: 77ms, application-code: 167ms)
 GET / 200 in 149ms (next.js: 6ms, application-code: 143ms)
 GET / 200 in 209ms (next.js: 9ms, application-code: 200ms)
 GET / 200 in 200ms (next.js: 7ms, application-code: 193ms)
 GET / 200 in 199ms (next.js: 9ms, application-code: 190ms)
 GET / 200 in 229ms (next.js: 38ms, application-code: 191ms)
 GET / 200 in 232ms (next.js: 70ms, application-code: 162ms)
 GET / 200 in 136ms (next.js: 8ms, application-code: 128ms)
 GET / 200 in 257ms (next.js: 6ms, application-code: 251ms)
 GET / 200 in 225ms (next.js: 14ms, application-code: 211ms)
 GET / 200 in 238ms (next.js: 11ms, application-code: 226ms)
 GET /alerts 200 in 235ms (next.js: 40ms, application-code: 195ms)
 GET /alerts 200 in 251ms (next.js: 43ms, application-code: 208ms)
 GET /alerts 200 in 178ms (next.js: 14ms, application-code: 164ms)
 GET /alerts 200 in 311ms (next.js: 8ms, application-code: 303ms)
 GET /alerts 200 in 259ms (next.js: 11ms, application-code: 248ms)
 GET /alerts 200 in 242ms (next.js: 11ms, application-code: 231ms)
 GET /alerts 200 in 239ms (next.js: 48ms, application-code: 192ms)
 GET /alerts 200 in 234ms (next.js: 56ms, application-code: 178ms)
 GET /alerts 200 in 148ms (next.js: 6ms, application-code: 142ms)
 GET /alerts 200 in 141ms (next.js: 7ms, application-code: 134ms)
 GET /alerts 200 in 103ms (next.js: 9ms, application-code: 94ms)
 GET /alerts 200 in 57ms (next.js: 9ms, application-code: 48ms)
✓ Compiled in 301ms
 GET /alerts 200 in 486ms (next.js: 214ms, application-code: 272ms)
 GET / 200 in 490ms (next.js: 297ms, application-code: 192ms)
 GET /select-org 200 in 495ms (next.js: 354ms, application-code: 141ms)
 GET / 200 in 134ms (next.js: 42ms, application-code: 92ms)
 GET /alerts 200 in 137ms (next.js: 6ms, application-code: 130ms)
 GET /alerts 200 in 129ms (next.js: 45ms, application-code: 84ms)
 GET /select-org 200 in 135ms (next.js: 8ms, application-code: 127ms)
 GET /alerts 200 in 57ms (next.js: 10ms, application-code: 46ms)
 GET /alerts 200 in 256ms (next.js: 9ms, application-code: 247ms)
 GET /alerts 200 in 257ms (next.js: 43ms, application-code: 213ms)
 GET /alerts 200 in 222ms (next.js: 42ms, application-code: 179ms)
 GET /alerts 200 in 222ms (next.js: 77ms, application-code: 145ms)
 GET /alerts 200 in 283ms (next.js: 6ms, application-code: 277ms)
 GET /alerts 200 in 285ms (next.js: 47ms, application-code: 239ms)
 GET /alerts 200 in 232ms (next.js: 7ms, application-code: 225ms)
 GET /alerts 200 in 229ms (next.js: 10ms, application-code: 220ms)
 GET /alerts 200 in 228ms (next.js: 57ms, application-code: 171ms)
 GET /alerts 200 in 229ms (next.js: 98ms, application-code: 131ms)
 GET /alerts 200 in 260ms (next.js: 7ms, application-code: 253ms)
 GET /alerts 200 in 261ms (next.js: 45ms, application-code: 216ms)
 GET /alerts 200 in 220ms (next.js: 8ms, application-code: 212ms)
 GET /alerts 200 in 226ms (next.js: 7ms, application-code: 219ms)
 GET /alerts 200 in 229ms (next.js: 52ms, application-code: 177ms)
 GET /alerts 200 in 283ms (next.js: 86ms, application-code: 197ms)
 GET /alerts 200 in 413ms (next.js: 6ms, application-code: 407ms)
 GET /alerts 200 in 380ms (next.js: 14ms, application-code: 366ms)
 GET /alerts 200 in 328ms (next.js: 12ms, application-code: 316ms)
 GET /alerts 200 in 346ms (next.js: 8ms, application-code: 338ms)
 GET /alerts 200 in 329ms (next.js: 159ms, application-code: 170ms)
 GET /alerts 200 in 386ms (next.js: 60ms, application-code: 326ms)
 GET /alerts 200 in 248ms (next.js: 9ms, application-code: 239ms)
 GET /alerts 200 in 247ms (next.js: 46ms, application-code: 202ms)
 GET /alerts 200 in 173ms (next.js: 7ms, application-code: 165ms)
 GET /alerts 200 in 203ms (next.js: 7ms, application-code: 196ms)
 GET /alerts 200 in 240ms (next.js: 40ms, application-code: 200ms)
 GET /alerts 200 in 253ms (next.js: 78ms, application-code: 175ms)
 GET /alerts 200 in 248ms (next.js: 5ms, application-code: 242ms)
 GET /alerts 200 in 212ms (next.js: 7ms, application-code: 205ms)
 GET /alerts 200 in 178ms (next.js: 8ms, application-code: 170ms)
 GET /alerts 200 in 205ms (next.js: 7ms, application-code: 198ms)
 GET /alerts 200 in 242ms (next.js: 39ms, application-code: 202ms)
 GET /alerts 200 in 243ms (next.js: 72ms, application-code: 171ms)
 GET /alerts 200 in 250ms (next.js: 6ms, application-code: 244ms)
 GET /alerts 200 in 252ms (next.js: 41ms, application-code: 211ms)
 GET /alerts 200 in 174ms (next.js: 8ms, application-code: 166ms)
 GET /alerts 200 in 226ms (next.js: 6ms, application-code: 220ms)
 GET / 200 in 227ms (next.js: 41ms, application-code: 186ms)
 GET / 200 in 271ms (next.js: 74ms, application-code: 197ms)
 GET / 200 in 270ms (next.js: 8ms, application-code: 262ms)
 GET / 200 in 237ms (next.js: 8ms, application-code: 229ms)
 GET / 200 in 236ms (next.js: 69ms, application-code: 168ms)
 GET / 200 in 219ms (next.js: 7ms, application-code: 212ms)
 GET / 200 in 220ms (next.js: 37ms, application-code: 182ms)
 GET / 200 in 257ms (next.js: 69ms, application-code: 188ms)
 GET / 200 in 255ms (next.js: 8ms, application-code: 248ms)
 GET / 200 in 213ms (next.js: 6ms, application-code: 206ms)
 GET / 200 in 214ms (next.js: 53ms, application-code: 160ms)
 GET / 200 in 211ms (next.js: 39ms, application-code: 173ms)
 GET / 200 in 215ms (next.js: 6ms, application-code: 208ms)
 GET / 200 in 187ms (next.js: 7ms, application-code: 180ms)
 GET / 200 in 235ms (next.js: 8ms, application-code: 227ms)
 GET / 200 in 233ms (next.js: 7ms, application-code: 226ms)
 GET / 200 in 225ms (next.js: 10ms, application-code: 216ms)
 GET / 200 in 215ms (next.js: 7ms, application-code: 208ms)
 GET / 200 in 216ms (next.js: 41ms, application-code: 175ms)
 GET / 200 in 170ms (next.js: 9ms, application-code: 162ms)
 GET / 200 in 201ms (next.js: 8ms, application-code: 192ms)
 GET / 200 in 203ms (next.js: 7ms, application-code: 197ms)
 GET / 200 in 215ms (next.js: 14ms, application-code: 201ms)
 GET / 200 in 211ms (next.js: 6ms, application-code: 205ms)
 GET / 200 in 245ms (next.js: 39ms, application-code: 207ms)
 GET / 200 in 180ms (next.js: 8ms, application-code: 172ms)
 GET / 200 in 212ms (next.js: 8ms, application-code: 204ms)
 GET / 200 in 217ms (next.js: 6ms, application-code: 210ms)
 GET / 200 in 219ms (next.js: 8ms, application-code: 211ms)
 GET / 200 in 218ms (next.js: 7ms, application-code: 210ms)
 GET / 200 in 218ms (next.js: 7ms, application-code: 211ms)
 GET / 200 in 180ms (next.js: 16ms, application-code: 164ms)
 GET / 200 in 171ms (next.js: 10ms, application-code: 161ms)
 GET / 200 in 198ms (next.js: 6ms, application-code: 192ms)
 GET / 200 in 204ms (next.js: 8ms, application-code: 196ms)
 GET / 200 in 203ms (next.js: 8ms, application-code: 195ms)
 GET / 200 in 205ms (next.js: 10ms, application-code: 195ms)
 GET / 200 in 203ms (next.js: 40ms, application-code: 163ms)
 GET / 200 in 170ms (next.js: 8ms, application-code: 163ms)
 GET / 200 in 205ms (next.js: 7ms, application-code: 198ms)
 GET / 200 in 207ms (next.js: 7ms, application-code: 200ms)
 GET / 200 in 242ms (next.js: 7ms, application-code: 235ms)
 GET / 200 in 205ms (next.js: 6ms, application-code: 199ms)
 GET / 200 in 207ms (next.js: 40ms, application-code: 167ms)
 GET / 200 in 185ms (next.js: 9ms, application-code: 176ms)
 GET / 200 in 211ms (next.js: 6ms, application-code: 205ms)
 GET / 200 in 224ms (next.js: 13ms, application-code: 211ms)
 GET / 200 in 255ms (next.js: 9ms, application-code: 247ms)
 GET / 200 in 210ms (next.js: 7ms, application-code: 203ms)
 GET / 200 in 212ms (next.js: 37ms, application-code: 176ms)
 GET / 200 in 182ms (next.js: 9ms, application-code: 173ms)
 GET / 200 in 209ms (next.js: 6ms, application-code: 202ms)
 GET / 200 in 210ms (next.js: 8ms, application-code: 202ms)
 GET / 200 in 207ms (next.js: 7ms, application-code: 199ms)
 GET / 200 in 209ms (next.js: 9ms, application-code: 201ms)
 GET / 200 in 173ms (next.js: 12ms, application-code: 161ms)
 GET / 200 in 176ms (next.js: 7ms, application-code: 169ms)
 GET / 200 in 206ms (next.js: 8ms, application-code: 198ms)
 GET / 200 in 206ms (next.js: 9ms, application-code: 197ms)
 GET / 200 in 197ms (next.js: 9ms, application-code: 188ms)
 GET / 200 in 194ms (next.js: 8ms, application-code: 185ms)
 GET / 200 in 194ms (next.js: 38ms, application-code: 156ms)
 GET / 200 in 194ms (next.js: 7ms, application-code: 187ms)
 GET / 200 in 199ms (next.js: 7ms, application-code: 192ms)
 GET / 200 in 200ms (next.js: 5ms, application-code: 195ms)
 GET / 200 in 203ms (next.js: 7ms, application-code: 196ms)
 GET / 200 in 207ms (next.js: 8ms, application-code: 198ms)
 GET / 200 in 206ms (next.js: 41ms, application-code: 166ms)
 GET / 200 in 168ms (next.js: 6ms, application-code: 162ms)
 GET / 200 in 233ms (next.js: 40ms, application-code: 193ms)
 GET / 200 in 204ms (next.js: 8ms, application-code: 197ms)
 GET / 200 in 202ms (next.js: 8ms, application-code: 194ms)
 GET / 200 in 202ms (next.js: 39ms, application-code: 163ms)
 GET / 200 in 205ms (next.js: 8ms, application-code: 197ms)
 GET / 200 in 203ms (next.js: 15ms, application-code: 188ms)
 GET / 200 in 247ms (next.js: 49ms, application-code: 198ms)
 GET / 200 in 170ms (next.js: 10ms, application-code: 160ms)
 GET / 200 in 202ms (next.js: 10ms, application-code: 192ms)
 GET / 200 in 200ms (next.js: 6ms, application-code: 194ms)
 GET / 200 in 239ms (next.js: 41ms, application-code: 198ms)
 GET / 200 in 205ms (next.js: 7ms, application-code: 198ms)
 GET / 200 in 204ms (next.js: 7ms, application-code: 197ms)
 GET / 200 in 203ms (next.js: 8ms, application-code: 196ms)
 GET / 200 in 203ms (next.js: 8ms, application-code: 196ms)
 GET / 200 in 196ms (next.js: 6ms, application-code: 189ms)
 GET / 200 in 202ms (next.js: 8ms, application-code: 194ms)
 GET / 200 in 201ms (next.js: 5ms, application-code: 195ms)
 GET / 200 in 203ms (next.js: 9ms, application-code: 194ms)
 GET / 200 in 202ms (next.js: 7ms, application-code: 195ms)
 GET / 200 in 220ms (next.js: 12ms, application-code: 207ms)
 GET / 200 in 221ms (next.js: 6ms, application-code: 215ms)
 GET / 200 in 220ms (next.js: 8ms, application-code: 212ms)
 GET / 200 in 219ms (next.js: 7ms, application-code: 212ms)
 GET / 200 in 225ms (next.js: 8ms, application-code: 216ms)
 GET / 200 in 203ms (next.js: 8ms, application-code: 195ms)
 GET / 200 in 213ms (next.js: 44ms, application-code: 169ms)
 GET / 200 in 209ms (next.js: 6ms, application-code: 202ms)
 GET / 200 in 243ms (next.js: 39ms, application-code: 204ms)
 GET / 200 in 201ms (next.js: 6ms, application-code: 196ms)
 GET / 200 in 207ms (next.js: 17ms, application-code: 189ms)
 GET / 200 in 199ms (next.js: 8ms, application-code: 192ms)
 GET / 200 in 202ms (next.js: 41ms, application-code: 161ms)
 GET / 200 in 195ms (next.js: 5ms, application-code: 190ms)
 GET / 200 in 233ms (next.js: 38ms, application-code: 195ms)
 GET / 200 in 201ms (next.js: 6ms, application-code: 195ms)
 GET / 200 in 198ms (next.js: 8ms, application-code: 190ms)
 GET / 200 in 199ms (next.js: 6ms, application-code: 194ms)
 GET / 200 in 203ms (next.js: 41ms, application-code: 162ms)
 GET / 200 in 200ms (next.js: 6ms, application-code: 193ms)
 GET / 200 in 233ms (next.js: 46ms, application-code: 186ms)
 GET / 200 in 201ms (next.js: 7ms, application-code: 194ms)
 GET / 200 in 199ms (next.js: 8ms, application-code: 192ms)
 GET / 200 in 198ms (next.js: 6ms, application-code: 192ms)
 GET / 200 in 201ms (next.js: 41ms, application-code: 160ms)
 GET / 200 in 192ms (next.js: 6ms, application-code: 186ms)
 GET / 200 in 231ms (next.js: 40ms, application-code: 191ms)
 GET / 200 in 199ms (next.js: 7ms, application-code: 192ms)
 GET / 200 in 201ms (next.js: 7ms, application-code: 194ms)
 GET / 200 in 207ms (next.js: 7ms, application-code: 200ms)
 GET / 200 in 241ms (next.js: 46ms, application-code: 195ms)
 GET / 200 in 230ms (next.js: 6ms, application-code: 223ms)
 GET / 200 in 285ms (next.js: 41ms, application-code: 244ms)
 GET / 200 in 208ms (next.js: 6ms, application-code: 203ms)
 GET / 200 in 379ms (next.js: 8ms, application-code: 371ms)
 GET / 200 in 374ms (next.js: 8ms, application-code: 367ms)
 GET / 200 in 410ms (next.js: 62ms, application-code: 347ms)
 GET / 200 in 345ms (next.js: 9ms, application-code: 336ms)
 GET / 200 in 377ms (next.js: 162ms, application-code: 215ms)
 GET / 200 in 210ms (next.js: 7ms, application-code: 203ms)
 GET / 200 in 213ms (next.js: 10ms, application-code: 203ms)
 GET / 200 in 207ms (next.js: 6ms, application-code: 201ms)
 GET / 200 in 205ms (next.js: 8ms, application-code: 197ms)
 GET / 200 in 210ms (next.js: 5ms, application-code: 205ms)
 GET / 200 in 179ms (next.js: 13ms, application-code: 166ms)
 GET / 200 in 170ms (next.js: 7ms, application-code: 163ms)
 GET / 200 in 200ms (next.js: 8ms, application-code: 192ms)
 GET / 200 in 201ms (next.js: 6ms, application-code: 194ms)
 GET / 200 in 205ms (next.js: 11ms, application-code: 194ms)
 GET / 200 in 207ms (next.js: 9ms, application-code: 198ms)
 GET / 200 in 207ms (next.js: 39ms, application-code: 168ms)
 GET / 200 in 177ms (next.js: 5ms, application-code: 172ms)
 GET / 200 in 211ms (next.js: 8ms, application-code: 203ms)
 GET / 200 in 210ms (next.js: 10ms, application-code: 200ms)
 GET / 200 in 197ms (next.js: 8ms, application-code: 189ms)
 GET / 200 in 198ms (next.js: 9ms, application-code: 189ms)
 GET / 200 in 202ms (next.js: 40ms, application-code: 162ms)
 GET / 200 in 200ms (next.js: 12ms, application-code: 188ms)
 GET / 200 in 215ms (next.js: 9ms, application-code: 206ms)
 GET / 200 in 213ms (next.js: 6ms, application-code: 207ms)
 GET / 200 in 213ms (next.js: 9ms, application-code: 204ms)
 GET / 200 in 213ms (next.js: 8ms, application-code: 206ms)
 GET / 200 in 250ms (next.js: 40ms, application-code: 209ms)
 GET / 200 in 205ms (next.js: 6ms, application-code: 199ms)
 GET / 200 in 206ms (next.js: 7ms, application-code: 200ms)
 GET / 200 in 208ms (next.js: 7ms, application-code: 201ms)
 GET / 200 in 206ms (next.js: 7ms, application-code: 199ms)
 GET / 200 in 197ms (next.js: 6ms, application-code: 191ms)
 GET / 200 in 200ms (next.js: 10ms, application-code: 189ms)
 GET / 200 in 164ms (next.js: 8ms, application-code: 156ms)
 GET / 200 in 220ms (next.js: 6ms, application-code: 215ms)
 GET / 200 in 231ms (next.js: 7ms, application-code: 224ms)
 GET / 200 in 248ms (next.js: 11ms, application-code: 237ms)
 GET / 200 in 245ms (next.js: 9ms, application-code: 236ms)
 GET / 200 in 244ms (next.js: 7ms, application-code: 237ms)
 GET / 200 in 195ms (next.js: 8ms, application-code: 187ms)
 GET / 200 in 203ms (next.js: 8ms, application-code: 195ms)
 GET / 200 in 245ms (next.js: 6ms, application-code: 239ms)
 GET / 200 in 246ms (next.js: 9ms, application-code: 237ms)
 GET / 200 in 234ms (next.js: 9ms, application-code: 225ms)
 GET / 200 in 215ms (next.js: 52ms, application-code: 162ms)
 GET / 200 in 218ms (next.js: 9ms, application-code: 210ms)
 GET / 200 in 160ms (next.js: 6ms, application-code: 154ms)
 GET / 200 in 229ms (next.js: 5ms, application-code: 224ms)
 GET / 200 in 236ms (next.js: 7ms, application-code: 229ms)
 GET / 200 in 234ms (next.js: 8ms, application-code: 226ms)
 GET / 200 in 197ms (next.js: 59ms, application-code: 138ms)
 GET / 200 in 202ms (next.js: 17ms, application-code: 185ms)
 GET / 200 in 171ms (next.js: 8ms, application-code: 163ms)
 GET / 200 in 201ms (next.js: 8ms, application-code: 193ms)
 GET / 200 in 262ms (next.js: 7ms, application-code: 254ms)
 GET / 200 in 231ms (next.js: 5ms, application-code: 226ms)
 GET / 200 in 232ms (next.js: 41ms, application-code: 191ms)
 GET / 200 in 199ms (next.js: 38ms, application-code: 161ms)
 GET / 200 in 243ms (next.js: 8ms, application-code: 235ms)
 GET / 200 in 228ms (next.js: 7ms, application-code: 221ms)
 GET / 200 in 249ms (next.js: 11ms, application-code: 238ms)
 GET / 200 in 200ms (next.js: 6ms, application-code: 194ms)
 GET / 200 in 201ms (next.js: 41ms, application-code: 160ms)
 GET / 200 in 217ms (next.js: 42ms, application-code: 175ms)
 GET / 200 in 263ms (next.js: 6ms, application-code: 257ms)
 GET / 200 in 279ms (next.js: 7ms, application-code: 273ms)
 GET / 200 in 297ms (next.js: 9ms, application-code: 288ms)
 GET / 200 in 291ms (next.js: 8ms, application-code: 283ms)
 GET / 200 in 333ms (next.js: 58ms, application-code: 274ms)
 GET / 200 in 285ms (next.js: 68ms, application-code: 217ms)
 GET / 200 in 287ms (next.js: 8ms, application-code: 279ms)
 GET / 200 in 289ms (next.js: 8ms, application-code: 280ms)
 GET / 200 in 289ms (next.js: 9ms, application-code: 280ms)
 GET / 200 in 295ms (next.js: 8ms, application-code: 287ms)
 GET / 200 in 286ms (next.js: 15ms, application-code: 271ms)
 GET / 200 in 224ms (next.js: 9ms, application-code: 215ms)
 GET / 200 in 305ms (next.js: 7ms, application-code: 297ms)
 GET / 200 in 306ms (next.js: 56ms, application-code: 250ms)
 GET / 200 in 206ms (next.js: 8ms, application-code: 199ms)
 GET / 200 in 243ms (next.js: 6ms, application-code: 237ms)
 GET / 200 in 246ms (next.js: 45ms, application-code: 201ms)
 GET / 200 in 247ms (next.js: 54ms, application-code: 193ms)
 GET / 200 in 257ms (next.js: 8ms, application-code: 249ms)
 GET /select-org 200 in 276ms (next.js: 7ms, application-code: 270ms)
 GET /select-org 200 in 268ms (next.js: 8ms, application-code: 261ms)
 GET /select-org 200 in 260ms (next.js: 7ms, application-code: 253ms)
 GET /select-org 200 in 261ms (next.js: 58ms, application-code: 203ms)
 GET /select-org 200 in 297ms (next.js: 110ms, application-code: 186ms)
 GET /select-org 200 in 270ms (next.js: 8ms, application-code: 262ms)
 GET /select-org 200 in 232ms (next.js: 8ms, application-code: 224ms)
 GET /select-org 200 in 246ms (next.js: 8ms, application-code: 238ms)
 GET /select-org 200 in 252ms (next.js: 6ms, application-code: 246ms)
 GET /select-org 200 in 257ms (next.js: 40ms, application-code: 216ms)
 GET /select-org 200 in 258ms (next.js: 53ms, application-code: 205ms)
 GET /select-org 200 in 241ms (next.js: 8ms, application-code: 233ms)
 GET /select-org 200 in 229ms (next.js: 8ms, application-code: 220ms)
 GET /select-org 200 in 224ms (next.js: 8ms, application-code: 216ms)
 GET /select-org 200 in 227ms (next.js: 14ms, application-code: 213ms)
 GET /select-org 200 in 188ms (next.js: 8ms, application-code: 180ms)
 GET /select-org 200 in 239ms (next.js: 40ms, application-code: 199ms)
 GET /select-org 200 in 265ms (next.js: 8ms, application-code: 257ms)
 GET /select-org 200 in 260ms (next.js: 9ms, application-code: 251ms)
 GET /select-org 200 in 248ms (next.js: 11ms, application-code: 237ms)
 GET /select-org 200 in 226ms (next.js: 7ms, application-code: 218ms)
 GET /select-org 200 in 180ms (next.js: 9ms, application-code: 171ms)
 GET /select-org 200 in 215ms (next.js: 50ms, application-code: 165ms)
 GET /select-org 200 in 210ms (next.js: 7ms, application-code: 204ms)
 GET /select-org 200 in 213ms (next.js: 6ms, application-code: 207ms)
 GET /select-org 200 in 265ms (next.js: 8ms, application-code: 257ms)
 GET /select-org 200 in 271ms (next.js: 41ms, application-code: 230ms)
 GET /select-org 200 in 201ms (next.js: 12ms, application-code: 189ms)
 GET /select-org 200 in 211ms (next.js: 9ms, application-code: 201ms)
 GET /select-org 200 in 246ms (next.js: 8ms, application-code: 239ms)
 GET /select-org 200 in 254ms (next.js: 7ms, application-code: 246ms)
 GET /select-org 200 in 267ms (next.js: 8ms, application-code: 259ms)
 GET /select-org 200 in 219ms (next.js: 9ms, application-code: 210ms)
 GET /select-org 200 in 184ms (next.js: 7ms, application-code: 177ms)
 GET /select-org 200 in 185ms (next.js: 9ms, application-code: 175ms)
 GET /select-org 200 in 220ms (next.js: 8ms, application-code: 212ms)
 GET /select-org 200 in 181ms (next.js: 6ms, application-code: 174ms)
 GET /select-org 200 in 134ms (next.js: 8ms, application-code: 125ms)
 GET /select-org 200 in 93ms (next.js: 8ms, application-code: 86ms)
 GET /select-org 200 in 92ms (next.js: 43ms, application-code: 48ms)
✓ Compiled in 314ms
 GET /alerts 200 in 492ms (next.js: 293ms, application-code: 199ms)
 GET / 200 in 496ms (next.js: 356ms, application-code: 140ms)
 GET /select-org 200 in 503ms (next.js: 224ms, application-code: 279ms)
 GET /alerts 200 in 104ms (next.js: 44ms, application-code: 60ms)
 GET /select-org 200 in 107ms (next.js: 6ms, application-code: 101ms)
 GET / 200 in 192ms (next.js: 5ms, application-code: 187ms)
 GET /select-org 200 in 456ms (next.js: 8ms, application-code: 448ms)
